"text","rating","name","placeId","stars"
,,"Andy Griffith","ChIJPbWe4xKpiYgRvk6QZM8XXFE","5"
"I highly recommend this electrician, he came out for a service call after 5 in the afternoon to accommodate my schedule. He diagnosed the problem within minutes, made the necessary repairs and charged a fair price.",,"Roxanne Lang","ChIJ8bHItVOR1GkRPpwPgp58H0Y","5"
"Jesse and Patrick were great! Jesse was very responsive and addressed all my requests in a timely and professional manner! My first call when needing electrical work! Actually, planning another project! Well done and keep up the great service! KG",,"Kenny Gunter","ChIJ8bHItVOR1GkRPpwPgp58H0Y","5"
"Very professional, courteous and knowledgeable. We’ve had the opportunity to use Hometown several times and have been very happy with the service provided.",,"Katie Vance","ChIJ8bHItVOR1GkRPpwPgp58H0Y","5"
"I would definitely recommend Hometown Electric for all your electrical needs. They are prompt, courteous and reasonably priced. I had a major electrical issue on a day I was going out of town. I called Hometown Electric and they were there within a few hours. They were determined and tracked down my problem and repaired it the same day. They never gave up even though my issue was frustrating. They worked 2 hours over their minimum 3 hours and did not charge me more than the 3 hour minimum. They are great and very fair.",,"Peggy Mayfield","ChIJ8bHItVOR1GkRPpwPgp58H0Y","5"
"Excellent service, prompt and professional.  I recommend Hometown to my father and he was pleased with service he received.",,"No Average Girl Stewart","ChIJ8bHItVOR1GkRPpwPgp58H0Y","5"
"Very professional #1in my book.",,"Raymond Henry","ChIJ8bHItVOR1GkRPpwPgp58H0Y","4"
"They hung up my new pendant lights over the kitchen island (15 foot ceiling) without a hitch.",,"Linda Langston","ChIJ8bHItVOR1GkRPpwPgp58H0Y","5"
"Patrick was on time and very professional. Did great work and as a plus was very kind to my nosy cat. Will definitely recommend!",,"Makeda McNeal","ChIJ8bHItVOR1GkRPpwPgp58H0Y","5"
"Awesome professional company! Definitely recommend!",,"Ian Hinkle","ChIJ8bHItVOR1GkRPpwPgp58H0Y","5"
"Jesse did an awesome job replacing outdoor light fixtures, installing new ones and wiring a new metal building.  He walked us through the steps we needed to do to have the power company hook up the power, came back and checked everything. He kept us informed, was polite, responsive, and did everything we needed.  Very reasonable pricing. We couldn’t be happier!",,"Carmen Kilgore","ChIJ8bHItVOR1GkRPpwPgp58H0Y","5"
,,"Juhree Yeatman","ChIJ8bHItVOR1GkRPpwPgp58H0Y","5"
"Easy communication. Which is a plus for me anyway nowadays. Very responsive and showed up when he said he would. Friendly and professional. Will use them anytime it’s to big of a job for me.",,"Kevin Heinrich","ChIJ8bHItVOR1GkRPpwPgp58H0Y","5"
"This company is amazing! If you need any electrical then this is who you need to use!",,"Melissa Burnett","ChIJ8bHItVOR1GkRPpwPgp58H0Y","5"
,,,"ChIJbSw-aooKv2YRdsy_06w_feE",
"Professional, outstanding service & available immediately:  Serviced Generac 24kw Household Generator at 1 year maintenance; exceptional communicators, always articulate and informative RE generator operations & anything related.  NCharge has consistently delivered exceptional, reliable service that I count on (whether addressing anything electrical or specifically generator-related, to myself as a new owner).  I am fortunate to have found NCharge, won’t go anywhere else!  Earlier comments:  Trouble shoot electrical panel fuse trip after lightening storm; identified problem with ground wire between multiple 3-way outlets, made repairs, communicated cause & remedies  & made repair.  I can’t give NCharge a high enough rating; this is the second successful experience with them after the whole house generator installation.  One stop shopping for all your electrical needs, don’t lose their number(!!!)",,"Peder Fugere","ChIJCyBEU1gXiYgRczJd1wMXlxE","5"
"Technician was prompt, courteous, and professional. Took care of several issues quickly.",,"Phil Sissons","ChIJCyBEU1gXiYgRczJd1wMXlxE","5"
"Technician did a good job of a very simple installation.  It was overpriced.",,"Danny Glaze","ChIJCyBEU1gXiYgRczJd1wMXlxE","5"
"Your service technician Chase, was very professional and polite. He worked hard to track down the problem and fix it in a timely manner. By the time he had finished, we felt like we had made a new friend. We are very pleased with the work that he did. Thank you.",,"Dannie Hudgins","ChIJCyBEU1gXiYgRczJd1wMXlxE","5"
,,"Chaise Pearson","ChIJCyBEU1gXiYgRczJd1wMXlxE","5"
"Chase was very professional and knowledgeable. I would definitely recommend NCharge to any of my friends and neighbors.",,"Ronnie Pinkston","ChIJCyBEU1gXiYgRczJd1wMXlxE","5"
"Please see associated email.",,"Stephen Middaugh","ChIJCyBEU1gXiYgRczJd1wMXlxE","4"
"Generator repair. Technician found problem right away and had my generator up and running quickly. Excellent person to work with, If I need electrical work in the future will use this company.",,"John Spain","ChIJCyBEU1gXiYgRczJd1wMXlxE","5"
,,"Meladie Jones","ChIJCyBEU1gXiYgRczJd1wMXlxE","5"
"Saved me from being ripped off by another company. Great price, quick and efficient work by any experienced electrician. Recommend for anyone who needs quality electrical work done.",,"Heather Johnson","ChIJCyBEU1gXiYgRczJd1wMXlxE","5"
"Brent Madden came to fix my ring doorbell and he was the nicest and most professional man that I have had in my home for some time. He explained everything and made it look so easy. So glad to have it repaired. I now have a great company and excellent service man. Thanks",,"Debbie Spellman","ChIJCyBEU1gXiYgRczJd1wMXlxE","5"
"We are in process of a full condo remodel and needed an electrician for many items. They were very prompt and the price was very reasonable. The technician worked great with our contractor and the communication was amazing.",,"Renee' L","ChIJCyBEU1gXiYgRczJd1wMXlxE","5"
"Wow! Amazing customer service, Brent showed up on time, and provided me with a great price, he completed the work same day.",,"Jeremy Lovelady","ChIJCyBEU1gXiYgRczJd1wMXlxE","5"
,,,"ChIJjTA2UhT6wwwR10zROzUzTmQ",
"Buster and his crew did an excellent job! Quick, efficient, and all very hardworking! Walked me through the issues and quickly got to work solving the problem!",,"McKayla Hester","ChIJVVVVVUEZiYgRhxeLRHfcKfY","5"
"Quick, efficient, on time, professional. Thanks again!",,"Ingrid Addison","ChIJVVVVVUEZiYgRhxeLRHfcKfY","5"
"Never had electrician so positive so perfect. every thing had to be perfect, pride in his work, smile on his face and doesn't mind answering stupid questions. I live here in Clanton. I'm sure glad that I chose Pate company electric. his name is Philip. He's so calm cool and collect straight cut about 50 years old never said one bad word all positive and he was here for about 12 hours took a 30 minute lunch break is all he did. This was a major job This was not a minor little job. Mr Phill Pate took pride in his work and I consider Phill a new friend. It's someone you would like to be around. He also put up with my yapping dog all day. Cleaned up all the messes and the price I didn't even call anybody else I was very satisfied with the price. Normally I get bids but once I met Phil there's no other electrician I'll ever use another electrician. I cannot put into words how great this experience was.",,"Dennis Emmons","ChIJx51DCUN9iYgRzYe8ReZvzac","5"
"I highly recommend this business. He replaced our outside breaker box. He went above and beyond for my family and completed the work in below freezing temperatures. 🙏",,"Cameron White","ChIJx51DCUN9iYgRzYe8ReZvzac","5"
"Philip came out to give an estimate and was able to complete the work in just a few hours. Very quick service. He was very kind and knowledgeable. We will only use PateCo. Electric moving forward! Highly recommend!",,"Donna Price","ChIJx51DCUN9iYgRzYe8ReZvzac","5"
"Phillip came out to my house and installed a outside security light in my back yard, I highly recommend him for any electrical work you may need! Very reliable, good quality and great pricing!!!",,"brooke shaw","ChIJx51DCUN9iYgRzYe8ReZvzac","5"
"Excellent service and fast
Totally good man",,"Tabitha Taylor","ChIJx51DCUN9iYgRzYe8ReZvzac","5"
"Hired Phillip to install a new meter and fuse panel and to install power to my RV shed. He came out gave me an great estimate. He came back earlier than scheduled. He installed the new panel and wired 2 overhead lights and switches and 2 110 plugs and a 30 amp RV  power box. He did an excellent job and finished very quickly.  And the price was within the estimate.",,"Timothy Collins","ChIJx51DCUN9iYgRzYe8ReZvzac","5"
,,"Christopher Thompson","ChIJx51DCUN9iYgRzYe8ReZvzac","5"
,,,"ChIJvf-2QSTfiIgR7ITZkCoAWtY",
,,"Maggie Kessler","ChIJUXOyCyAliYgReiYZQGnY6Qg","5"
"Nice place",,"??","ChIJUXOyCyAliYgReiYZQGnY6Qg","5"
,,"Cody Harrell","ChIJUXOyCyAliYgReiYZQGnY6Qg","5"
,,,"ChIJ6Q10NIAdiYgRDiI7BIU58pE",
,,,"ChIJGXqN9M4liYgREa5OQaop34Y",
"He did some work for my mom. Does an excellent
Job and very efficient. Highly recommend",,"Kim Philpot","ChIJf2n-H9t1uCQRUzPxaliDdqM","5"
,,"Kelly Duckworth","ChIJf2n-H9t1uCQRUzPxaliDdqM","5"
"He was amazing very helpful very understanding I called and he came with an hour and got everything I needed done with no problem 10/10 recommend",,"Devon shawny Pitts","ChIJf2n-H9t1uCQRUzPxaliDdqM","5"
"Mr. Dupree was very reasonable, professional, and knowledgeable. If you are in search of an electrician you will not be disappointed. Mr. Dupree  found our problem quickly and kept us informed throughout the process...will definitely use again!!",,"lashonda lykes","ChIJf2n-H9t1uCQRUzPxaliDdqM","5"
"Timothy was very responsive and quick to come diagnose the many electrical needs we had. He went above and beyond our expectations. He repaired all issues we were aware of needing attention, as well as handled new installs that we were not expecting to get done so quickly. I highly recommend! We will be using him in the future",,"Nathaniel Bridier","ChIJf2n-H9t1uCQRUzPxaliDdqM","5"
"Drug me down the road for a month. Then ditched me. Do not use this company",,"Mike Sampsell","ChIJe_IMOd8_iYgRR5T1HMOv5Bo","1"
"Great Customer service. Has supreme patience and problem solving abilities. He was able to fix a issue that multiple electricians couldn’t. I’d recommend him for any of your electrical needs.",,"Tyler Sadler","ChIJidqiLzgPiYgR-3IUyeRj8mQ","5"
"Robinson Electric restored lights and electricity to my living room, just in time for the holidays. I was so impressed by the owner's determination to fix my lights on our initial appointment that I cancelled my appliance install for my oven and had them replace that as well. They were very professional, and I am very pleased with their level of customer service! Will recommend to family and friends.",,"Check Me Out Now","ChIJidqiLzgPiYgR-3IUyeRj8mQ","5"
"Referred to him by home warranty program. Original phone call was pleasant and it seemed like I was in good hands. When the day came for him to show up, he texted and rescheduled. Never came to the rescheduled appointment and did not answer texts or phone call.",,"Jonathan Crump Jr.","ChIJidqiLzgPiYgR-3IUyeRj8mQ","2"
"Wonderful service! Highly recommend!",,"Jennifer Glenn","ChIJidqiLzgPiYgR-3IUyeRj8mQ","5"
"Excellent Service",,"Coolboi Studios","ChIJidqiLzgPiYgR-3IUyeRj8mQ","5"
"Please contact for all of your needs he will be sure to take care of you!",,"sirlena anderson","ChIJidqiLzgPiYgR-3IUyeRj8mQ","5"
,,"zashaunda Thomas","ChIJidqiLzgPiYgR-3IUyeRj8mQ","5"
,,"Ron H","ChIJidqiLzgPiYgR-3IUyeRj8mQ","5"
,,"Sondria Tabb","ChIJidqiLzgPiYgR-3IUyeRj8mQ","5"
,,"Marcel Higgs","ChIJidqiLzgPiYgR-3IUyeRj8mQ","5"
"Landlord used these guys to rewrite from meter to breaker box. First off left there trash in the yard. Drink bottles and snack wrappers. On top of that hooked up nothing correctly. Burned my 1 yr old refrigerator up. Not sure who’s gonna pay for it my landlord or these guys but I would definitely stay clear of these guys. Nothing worked when they left. Will add pictures if possible",,"Zak Bayens","ChIJU11D1fEMjIgRZBnjCdWzK14","1"
"Mr. Agee was very professional and he disconnected my old fuse box and install the new breaker panel all within a period of about four hours. We tested everything and everything seems fine. I’ll be calling him again in the spring for more work.",,"Steven Culberson","ChIJU11D1fEMjIgRZBnjCdWzK14","5"
"I called Agee electric in a panic because my electric box was not strong enough to cover my home and everything I had running on it! He came straight out and I needed a bigger out side box. When I tell you he gave me a great reasonable price and I jumped on it and he came out today 12-16-22 and did a Great Job..He is a great at his job and knows exactly what he is doing. If you need electric work done ,then Agee Electric is definitely who want to do it.He is the best in the business and I strongly recommend him. 5 stars without a doubt. Thank You Agee Electric for everything .",,"Melissa Adair","ChIJU11D1fEMjIgRZBnjCdWzK14","5"
